query,label,length,num_keywords,has_comment,num_quotes,num_semicolons,has_union,has_exec,has_sleep,injection_type
SELECT * FROM customers WHERE email = 'bob' AND password = '9382'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,110,6,True,7,3,False,True,False,data manipulation
UPDATE inventory SET stock = stock - 1 WHERE product_id = 62;,safe,61,2,False,0,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 28;,safe,40,3,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'hr' OR EXISTS(SELECT * FROM admin);,injection,79,7,False,2,1,False,False,False,subquery
DELETE FROM sessions WHERE user_id = 43;,safe,40,3,False,0,1,False,False,False,none
SELECT * FROM orders WHERE user_id = 3 AND status = 'shipped' OR '' = '';,injection,73,5,False,6,1,False,False,False,other
SELECT * FROM employees WHERE department = 'support' OR EXISTS(SELECT * FROM admin);,injection,84,7,False,2,1,False,False,False,subquery
SELECT * FROM products WHERE id = 58;,safe,37,3,False,0,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 42;,safe,40,3,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'engineering' OR EXISTS(SELECT * FROM admin);,injection,88,7,False,2,1,False,False,False,subquery
SELECT * FROM users WHERE username = 'guest'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
UPDATE inventory SET stock = stock - 1 WHERE product_id = 97;,safe,61,2,False,0,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 27;,safe,40,3,False,0,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 43;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM login WHERE username = 'alice' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
UPDATE users SET last_login = NOW() WHERE id = 2;,safe,49,2,False,0,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 13;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM login WHERE username = 'guest' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT COUNT(*) FROM orders WHERE product_id = 88;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'alice' AND password = '9319' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT email FROM customers WHERE customer_id = 32;,safe,51,3,False,0,1,False,False,False,none
"INSERT INTO logs (event, user_id) VALUES ('login', 40);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM employees WHERE department = 'sales' OR EXISTS(SELECT * FROM admin);,injection,82,7,False,2,1,False,False,False,subquery
SELECT * FROM orders WHERE user_id = 23 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT * FROM products WHERE id = 70;,safe,37,3,False,0,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
UPDATE users SET last_login = NOW() WHERE id = 20;,safe,50,2,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'alice' AND password = '4584';,safe,67,4,False,4,1,False,False,False,none
SELECT * FROM employees WHERE department = 'hr' OR EXISTS(SELECT * FROM admin);,injection,79,7,False,2,1,False,False,False,subquery
SELECT * FROM employees WHERE department = 'sales' OR EXISTS(SELECT * FROM admin);,injection,82,7,False,2,1,False,False,False,subquery
UPDATE users SET last_login = NOW() WHERE id = 28;,safe,50,2,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'carol' AND password = '5163';,safe,67,4,False,4,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 50;,safe,51,3,False,0,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 5;,safe,39,3,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'marketing' OR EXISTS(SELECT * FROM admin);,injection,86,7,False,2,1,False,False,False,subquery
SELECT * FROM users WHERE username = 'carol' AND password = '6610';,safe,67,4,False,4,1,False,False,False,none
SELECT * FROM employees WHERE department = 'marketing';,safe,55,3,False,2,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
UPDATE users SET last_login = NOW() WHERE id = 22;,safe,50,2,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'hr';,safe,48,3,False,2,1,False,False,False,none
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
SELECT * FROM products WHERE id = 11;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM products WHERE id = 57;,safe,37,3,False,0,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT * FROM logs WHERE action = 'login' AND user_id = 34 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM employees WHERE department = 'support';,safe,53,3,False,2,1,False,False,False,none
SELECT * FROM users WHERE username = 'guest'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
SELECT * FROM users WHERE username = 'alice' AND password = '1974' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM products WHERE id = 9;,safe,36,3,False,0,1,False,False,False,none
SELECT * FROM orders WHERE user_id = 19 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM login WHERE username = 'admin' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
"INSERT INTO logs (event, user_id) VALUES ('login', 34);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM users WHERE username = 'carol' AND password = '5908';,safe,67,4,False,4,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 20;,safe,40,3,False,0,1,False,False,False,none
UPDATE users SET last_login = NOW() WHERE id = 11;,safe,50,2,False,0,1,False,False,False,none
